terms,valence,arousal
"['good', 'wont']",3.8233126293995854,5.826943231441048
"['fuck', 'want', 'problem', 'people', 'thought', 'education', 'standards', 'us']",5.03834346863895,5.771310669546769
"['capitalism', 'seeing', 'open', 'door', 'policy', 'country', 'first', 'hand', 'agree', 'wish', 'leaders', 'chase', 'meaningless', 'applause', 'making', 'empty', 'us', 'acknowledge', 'problem', 'heard', 'put', 'follows', 'blame', 'make', 'life', 'unsafe', 'mean', 'pretend', 'issue', 'exist', 'guilty', 'look', 'political', 'responses', 'terror', 'attacks', 'one', 'theme', 'see', 'firm', 'belief', 'mean', 'nothing', 'nothing']",4.600971094230494,4.992570614106688
"['absolutely', 'idea', 'hard', 'one', 'country', 'country', 'money', 'struggling', 'day', 'worrying', 'get', 'caught', 'exhausted', 'get', 'us', 'orange', 'man', 'horrible', 'hair', 'kicks', 'used', 'part', 'us', 'get', 'land', 'wants', 'send', 'build', 'want', 'country', 'country', 'made', 'people', 'want', 'work', 'hard', 'believe', 'freedom', 'justice', 'king', 'hell', 'ruin', 'like', 'wants']",4.720341749953818,5.57589030342293
"['stupid', 'people']",6.147906976744186,4.359756097560975
"['mean', 'look', 'pic', 'ill']",5.095830601126643,4.022857085472071
"['course', 'want', 'us', 'fail']",4.634186614698658,5.160272499958104
"['government', 'sucking', 'cunt']",4.841917293233083,3.90862023653088
"['last', 'pure', 'guess', 'oppressed', 'use', 'kind', 'language', 'criticism']",4.398431528724875,5.810324126202154
"['might', 'kick', 'ass']",4.142580496638939,4.6675913417737425
"['strong', 'well', 'thought', 'resort', 'manipulative', 'content']",4.293533605095345,6.61985751030138
"['mom', 'gay', 'look', 'like', 'gets', 'shown', 'video']",4.927186337333554,6.396538616072769
"['kill', 'fire']",4.827695652173913,4.153169398907103
"['better', 'still']",4.757958015267176,6.007999999999999
"['fuck', 'scum']",5.709999999999999,2.7390322580645163
"['tax', 'rich', 'tax', 'earnings', 'making', 'big']",4.99406525951757,5.344936006485341
"['wow', 'believe', 'tax', 'earnings', 'paid', 'income', 'taxes', 'released', 'tax', 'poor', 'clueless', 'shit']",4.559374177643446,5.0577919318942985
"['one', 'productive', 'us', 'history', 'top', 'paid']",4.280118933062419,6.632938599802465
"['still', 'happens', 'someone', 'makes', 'big', 'lose', 'earnings']",4.605631663238353,5.3502080701585415
"['still', 'making', 'big']",4.6141018896610175,5.825194047271666
"['tax', 'rich', 'tax', 'earnings', 'making', 'big']",4.99406525951757,5.344936006485341
"['good', 'song', 'choice']",3.897437070938216,7.3463765658333795
"['tax', 'rich', 'tax', 'earnings', 'making', 'big']",4.99406525951757,5.344936006485341
"['tax', 'rich', 'tax', 'earnings', 'making', 'big']",4.99406525951757,5.344936006485341
"['love', 'went', 'positive', 'negative']",5.549587297261181,5.657808229987244
"['love', 'went', 'positive', 'negative']",5.549587297261181,5.657808229987244
"['man', 'idea', 'ridiculous', 'reports', 'pretty', 'common', 'sense', 'put', 'know', 'word', 'free', 'nice', 'life', 'work', 'living', 'earn', 'leader', 'time', 'best', 'country', 'mention', 'guy', 'wrote', 'fucking', 'rape', 'novel', 'time', 'admit', 'fucking', 'crazy', 'perfect', 'fuck', 'man', 'world', 'terms']",4.962712005243075,5.71291617720189
"['message', 'like', 'political']",3.9815359337201084,5.917828486357453
"['fucking', 'hate', 'guy']",5.749769808743169,4.319433541898743
"['message', 'like', 'political']",3.9815359337201084,5.917828486357453
"['want', 'win']",5.361194539249147,6.196151603498542
"['angry', 'like', 'like', 'real', 'president', 'suppose']",4.621626228185453,5.902270508487749
"['want', 'see', 'hit', 'like']",4.755046592917254,5.9705884344789
"['socialism', 'open', 'real', 'us', 'unemployment', 'stop', 'issue', 'claims', 'like', 'racist', 'conspiracy', 'reason', 'want', 'restrict', 'get', 'welfare', 'get', 'welfare', 'want', 'clients', 'like', 'result', 'nice', 'country', 'live', 'operating', 'biggest', 'idea', 'support', 'care', 'thought', 'people', 'learn', 'lesson', 'hope', 'guess', 'true', 'getting', 'living', 'see', 'politically']",4.625034241820708,5.7858338387352415
"['right', 'see', 'jump']",4.655923627040885,6.697441836106783
"['goods', 'point', 'option', 'side']",4.358719725109733,5.715268388383238
"['wants', 'children', 'inherit', 'leads', 'education', 'problem', 'wage', 'people', 'coming', 'education', 'close', 'value', 'government', 'education', 'type', 'education', 'bad', 'teachers', 'fired', 'teach', 'modern', 'valuable', 'teachers', 'possess', 'embarrass', 'teachers', 'bother', 'education', 'keep', 'children', 'fix', 'mess', 'making', 'problem', 'worse', 'college', 'free', 'drive', 'quality', 'competition', 'innovation', 'educate', 'young', 'people', 'want', 'get', 'done', 'chance', 'hell']",4.921970382610621,5.784684564766089
"['cooperation', 'terrible']",3.8150101010101007,3.9611764705882355
"['morality', 'cooperation', 'build', 'apple', 'sell', 'dollars', 'achieve', 'profit']",4.780053765914842,6.6877732640124865
"['love', 'part', 'ass']",4.298861386827781,5.597940681573986
"['called', 'look', 'type', 'big', 'lie', 'unemployment']",4.571426715475327,4.674257711033412
"['sad', 'truth', 'worse', 'terms', 'free', 'help', 'small', 'really', 'manufacturing', 'lower', 'wage', 'party', 'happened', 'first']",4.580008822658383,5.322476051740972
"['calculated', 'think', 'million', 'people', 'racist', 'want', 'kick', 'wants', 'make', 'happen', 'make', 'people', 'sent', 'back', 'places', 'survive']",4.843012371673738,5.64354349374699
"['stop', 'jumping', 'people', 'raising', 'important', 'questions', 'open', 'border', 'country', 'fact', 'congress', 'create', 'new', 'servitude', 'gets', 'level', 'big', 'money', 'open', 'borders', 'country', 'puts', 'first']",5.041442592735622,5.803735984367108
"['realize', 'news', 'came', 'right', 'net', 'government', 'human', 'violations', 'central', 'us', 'government', 'stop', 'reaching', 'border', 'try', 'attack', 'ill', 'give', 'friendly', 'one', 'view', 'country', 'wages', 'support', 'even', 'left', 'guest', 'guest', 'wages', 'forced', 'citizenship', 'depressing', 'force', 'link', 'point', 'made', 'poor', 'use', 'public', 'benefits', 'lower', 'poor', 'friend']",4.742899233678142,5.401646682771269
"['even', 'know', 'socialism', 'tired', 'people', 'throwing', 'like', 'shit', 'issue', 'country', 'run', 'way', 'run', 'grow', 'advanced', 'absolutely', 'trend', 'fucking', 'book', 'think', 'minute', 'fire', 'work', 'run', 'charges', 'money']",4.668753118844598,5.772422036209073
"['honky', 'comment', 'nothing']",4.1693900681970995,4.1153439471312705
"['overdue', 'feel', 'good', 'thank', 'make', 'lot', 'people', 'happy', 'alive', 'president']",4.7855033749109435,6.545304277341685
"['respect', 'honest', 'genuine', 'unrealistic']",4.360138116211598,6.448129612725251
"['lie', 'want', 'us', 'believe', 'direct', 'wealth', 'wake', 'fuck']",4.498542807597872,5.7906465786211205
"['civilized', 'country', 'impossible', 'charge', 'tell', 'us', 'people', 'like', 'want', 'politically', 'active', 'push', 'go', 'get']",5.041968177971276,5.761320873249042
"['trust', 'done', 'independent', 'research', 'fact', 'taking', 'class', 'show', 'unrealistic', 'explain', 'argument', 'first', 'promises', 'free', 'social', 'free', 'college', 'free', 'well', 'free', 'college', 'wont', 'work', 'free', 'doctors', 'wont', 'work', 'free', 'somebody', 'fund', 'social', 'federal', 'government', 'federal', 'government', 'create', 'revenue', 'fund', 'social', 'taxes', 'rich', 'wont', 'pay', 'social', 'face', 'tax', 'know', 'want', 'pay', 'income', 'taxes', 'even', 'high', 'taxes', 'still', 'might', 'money', 'fund', 'wants', 'raise', 'corporate', 'taxes', 'corporate', 'tax', 'world', 'raise', 'raising', 'even', 'force', 'move', 'unable', 'ones', 'cause', 'loose', 'wants', 'raise', 'wage', 'problem', 'small', 'afford', 'pay', 'lay', 'go']",4.749440809393358,5.67572534526199
"['read', 'comment', 'us']",4.396944177822682,6.440540540540541
"['rich', 'wont', 'pay', 'social', 'face', 'tax', 'middle', 'class', 'get', 'tax', 'raise', 'cut', 'net', 'save', 'dollars', 'even', 'taxes', 'went', 'know', 'want', 'pay', 'income', 'taxes', 'ones', 'paying', 'income', 'taxes', 'even', 'likely', 'rich', 'people', 'live', 'still', 'giving', 'income', 'like', 'cake', 'cake', 'even', 'money', 'law', 'return', 'wants', 'raise', 'corporate']",4.811563664900585,5.839657958437674
"['civil', 'argument', 'know', 'details', 'really', 'know', 'details', 'issues', 'respect', 'form', 'know', 'balls', 'still', 'make', 'profits', 'keep', 'trust', 'whole', 'house', 'way', 'keeping', 'line', 'well', 'trust', 'seen', 'page', 'plan', 'comes', 'case', 'taxes', 'true', 'take', 'time', 'pay', 'maintain', 'people', 'places', 'serious', 'kicks', 'rear', 'still', 'think', 'shot', 'doubt', 'break', 'easily', 'new', 'corporate', 'interest', 'hurts']",4.516187069946727,5.661562131794806
"['likes', 'base', 'person', 'income', 'tax', 'raising', 'tax', 'pay', 'college', 'social', 'wants', 'free', 'college', 'quality', 'raise', 'taxes', 'pay', 'universal', 'raise', 'taxes', 'raising', 'taxes', 'wont', 'pay', 'social']",4.542102123241061,5.591131786046776
"['politics', 'offer', 'takes', 'get', 'give', 'control', 'politics']",4.538744319010798,5.529547350261226
"['pay', 'income', 'crappy', 'health', 'insurance', 'fat', 'cat', 'get']",4.069498786624033,5.120485198178591
"['research', 'apparently']",4.104409799554565,5.921935483870968
"['well', 'caught', 'burned', 'new', 'like', 'blob', 'interest', 'look', 'like', 'run', 'human']",4.799530839128834,6.057574515317328
"['mentioned', 'person', 'read', 'time', 'active', 'people', 'good', 'point', 'important', 'piece', 'actual']",4.540045300122367,6.084115930529371
"['flying', 'moon', 'thought', 'unrealistic', 'well', 'small', 'thinking', 'gets', 'small', 'results']",4.844656353261269,5.788914638444782
"['flying', 'moon', 'thought', 'unrealistic', 'well', 'small', 'thinking', 'gets', 'small', 'results']",4.844656353261269,5.788914638444782
"['flying', 'moon', 'thought', 'unrealistic', 'well', 'small', 'thinking', 'gets', 'small', 'results']",4.844656353261269,5.788914638444782
"['career', 'politician', 'able', 'get', 'congress', 'pass', 'bills', 'pushing', 'thinks', 'becoming', 'president', 'step', 'congress', 'get', 'bills', 'passed', 'congress', 'going', 'work', 'new', 'people', 'bought', 'paid', 'lobbyist', 'special', 'interest']",4.5688040021469245,5.3595038770158245
"['link', 'reply', 'thank', 'like', 'explained', 'pay', 'people', 'still', 'rally', 'behind', 'pay']",4.492533768502485,6.004212596844281
"['called', 'thinking']",5.011194968553459,5.9145
"['think', 'first', 'people', 'come', 'idea', 'work', 'government', 'done']",4.929286761780452,6.106520972423606
"['presidents', 'direct', 'flow', 'law', 'certain', 'ones', 'moving', 'develop', 'shift', 'country', 'functions', 'happen', 'local', 'basis', 'local', 'government', 'get', 'better', 'people']",4.223061479270738,5.741241858710737
"['tell', 'country']",4.502650103519668,5.6946666666666665
"['unrealistic', 'tired', 'living', 'country', 'world', 'seeing', 'poor', 'uneducated', 'sick', 'tired', 'people', 'wrong', 'someone', 'nothing', 'ill', 'take', 'health', 'care', 'schooling', 'option', 'see', 'gets', 'support', 'win', 'win', 'best', 'great', 'worst', 'poor', 'still', 'poor']",4.47712540817729,4.957973419878003
"['explained', 'us']",4.126869158878504,6.555252918287938
"['well', 'country', 'history', 'humanity', 'smaller', 'suggests', 'think', 'fair', 'make', 'clear', 'free', 'stuff', 'think', 'health', 'care', 'right', 'depend', 'wealth', 'ones', 'individual', 'call', 'supporting', 'think', 'making', 'great', 'united', 'grow', 'empathy', 'plan', 'find', 'funny', 'people', 'go', 'bankrupt', 'claim', 'raise', 'taxes', 'guys', 'dumb', 'range', 'people', 'million', 'get']",4.403460770170319,6.177860541644756
"['get', 'people', 'think', 'know', 'got', 'top', 'get', 'think', 'know', 'saw', 'comment', 'supposed', 'research', 'holy', 'shit', 'fucking', 'stupid', 'first', 'free', 'one', 'free', 'know', 'free', 'public', 'education', 'free', 'know', 'free', 'help', 'fire', 'free', 'know', 'free', 'service', 'fucking', 'free', 'paid', 'taxes', 'know', 'moron', 'like', 'thinking', 'point', 'taxes', 'commie', 'taking', 'money', 'stupid', 'ass', 'minute', 'someone', 'knows', 'shit', 'educate', 'paying', 'income', 'health', 'insurance', 'paying', 'free', 'paid', 'income', 'tax', 'saving', 'income', 'pay', 'plan', 'pay', 'hundred', 'dollars', 'taxes', 'health', 'insurance', 'cover', 'even', 'costly', 'like', 'cancer', 'bankrupt', 'college', 'holy', 'fucking', 'shit', 'tell', 'free', 'paid', 'tax', 'stupid', 'cunt', 'please', 'tell', 'well', 'fuck', 'explain', 'simple', 'terms', 'even', 'cunt', 'like', 'understand', 'dollars', 'dollar', 'goes', 'college', 'fund', 'might', 'sound', 'like', 'lot', 'dollars', 'day', 'suck', 'dick', 'get', 'paid', 'money', 'keeping', 'simple', 'know', 'people', 'like', 'like', 'pay', 'go', 'get', 'high', 'paying', 'fuck', 'suddenly', 'money', 'economy', 'witch', 'craft', 'retarded', 'piece', 'shit', 'fucking', 'fucking', 'empty', 'ignorant', 'supposed', 'independent', 'research', 'well', 'guess', 'faggot', 'watching', 'fox', 'news', 'research', 'idea', 'fool', 'get', 'educated', 'stupid', 'useless', 'piece', 'shit', 'fuck']",4.722233852769732,5.832543087119995
"['good', 'student', 'taking', 'advanced', 'keep', 'discussion', 'civil', 'avoid', 'use', 'immature', 'attacks', 'agree', 'war', 'mistake', 'think', 'times', 'important', 'maintain', 'global', 'influence', 'avoid', 'taxes', 'using', 'getting', 'rid', 'mistake']",4.566510432997121,5.143987335497835
"['pig', 'information', 'despise', 'corrupt', 'stop', 'making', 'false']",4.3364851420332,4.280302588556866
"['support', 'disagree']",3.9567733990147778,4.271570996978852
"['short', 'memory', 'loss']",4.560994017487345,4.29114406779661
"['unrealistic', 'people', 'believing', 'pass', 'congress', 'street', 'top', 'shell', 'war', 'middle', 'east']",4.89511038198696,5.052316783132233
"['edited', 'comment', 'fucked', 'ass', 'stop', 'trying', 'know', 'sorry', 'making', 'claims', 'words', 'obviously', 'lies']",4.958158199502188,5.031104066586253
"['really', 'student', 'experience', 'apply', 'learned', 'practice', 'opinion', 'irrelevant']",4.442739842646411,5.902511383882605
"['feel', 'good', 'like', 'perception', 'economy', 'superior', 'somebody', 'gives', 'right', 'point', 'fingers', 'laugh']",4.59934314137091,6.22198412779352
"['keep', 'discussion', 'civil', 'using', 'immature', 'attacks', 'point', 'glad', 'understand', 'social', 'free', 'supporters', 'fail', 'called', 'communist', 'stop', 'using', 'watch', 'fox', 'news', 'personally', 'prefer', 'vice', 'news', 'linked', 'showing', 'problems', 'social', 'please', 'look', 'get', 'better', 'understanding', 'side', 'argument', 'personally', 'want', 'discussion', 'internet', 'better', 'look', 'argument']",4.8778976371931915,5.401913787319547
"['look', 'regarding']",5.877132216014896,5.55
"['look', 'people', 'come']",6.0657037369128926,5.739451063296128
"['think', 'ideas', 'good', 'idealistic', 'congress', 'opposing', 'nothing', 'get', 'done']",4.20932898279878,5.727679153736678
"['first', 'world', 'enjoy', 'human', 'right']",4.533096877704544,7.092594513018358
"['reason', 'seen', 'right', 'viewed']",4.600578033412017,6.080875312272171
"['point', 'time', 'one', 'unrealistic', 'support', 'reach', 'unrealistic', 'right', 'opposed', 'shit', 'notion', 'care', 'affect', 'flying']",4.7703757417900885,5.607161496357226
"['tuition', 'public', 'university', 'cover', 'shit']",4.9666357326105155,5.296217093782575
"['like', 'national', 'check', 'billion', 'dollars', 'throw', 'single', 'sound', 'smart']",4.770325859502052,6.502019136400577
"['supposed', 'student', 'know', 'false']",4.203693395733847,5.337439824945295
"['agree', 'improved', 'think', 'right', 'way', 'go']",4.56462746177456,6.576176742661389
"['feel', 'honest', 'good', 'seen', 'socialism', 'place']",4.244576852288736,6.524401001626737
"['except', 'important', 'part', 'public', 'communism', 'socialism']",5.039220754884241,5.401124306125921
"['rich', 'make', 'money', 'new', 'competition', 'cut', 'pro', 'federal', 'reserve', 'telling', 'someone', 'wake']",4.825869740971349,5.766825223126968
"['fan', 'except', 'tax', 'think']",4.217381322231151,5.976058934342021
"['seen', 'high']",5.520294117647059,6.017427385892116
"['civilized', 'put', 'man', 'moon', 'sure', 'want', 'like', 'civilized']",4.430843032385032,6.1688456200289075
"['mention', 'raise', 'wage', 'giving', 'pay', 'cut', 'grocery', 'stores', 'fast', 'food', 'raise', 'prices', 'take', 'rich', 'give', 'poor', 'born', 'government']",4.9888599546575305,6.068536762930758
"['rich', 'pay', 'fair', 'share', 'really', 'mean']",4.476794791580535,5.743830672654173
"['take', 'class', 'someone', 'like', 'know', 'country', 'like', 'live', 'better', 'lives', 'take', 'trip', 'tell', 'better', 'hint', 'look', 'outside', 'country', 'reality', 'people', 'like', 'go', 'see']",4.867287385810914,6.307235145041671
"['realize', 'country', 'weight', 'inflation']",3.8821351006535343,4.971812432983583
"['free', 'college', 'tuition', 'free', 'college', 'someone', 'free', 'mean', 'universal']",4.683187108022019,6.344395613448812
"['tough', 'picking', 'second', 'best', 'wont', 'fly']",4.241554543838144,5.199121060291812
"['unrealistic', 'grow', 'pair']",4.270578502372373,5.128052417918951
"['unrealistic', 'started', 'lost', 'causes', 'middle', 'east', 'deficient']",4.276032900077035,4.640945242581389
"['addressed', 'great', 'detail']",5.2097533501230355,5.870517655125129
"['ignorant', 'understand', 'mind', 'equate', 'socialism', 'communism']",4.423016449370309,5.290092344505931
"['people', 'even', 'realize', 'country', 'debt', 'debt', 'uses', 'slaves', 'shit', 'confusing']",5.066849959112003,4.068275417184216
"['good', 'care', 'president', 'cares', 'people']",4.4410127152552725,7.130389138678588
"['disagree', 'country', 'world', 'developed', 'country']",4.537188958530785,5.4065384065791315
"['made', 'better']",4.37979381443299,6.433531914893617
"['think', 'good', 'idea', 'us']",3.959539150557755,7.22980753565471
"['bad', 'fact', 'recession', 'time', 'period']",4.434917866319981,4.017893551632754
"['people', 'better', 'power']",6.3549550951981795,6.619027080014703
"['addressed', 'issue', 'times', 'us', 'starting', 'struggle', 'look']",4.822464441413182,5.585582493138872
"['history', 'debt', 'corruption', 'ineffective', 'policy', 'instability', 'main', 'reason', 'seen', 'problems', 'tried', 'offset', 'cutting', 'social', 'first', 'flaw', 'came', 'public', 'sector', 'made', 'easy', 'taxes', 'economy', 'lack', 'diversity', 'top', 'get', 'stop', 'way', 'get', 'problems']",4.516365667242911,4.71621803011333
"['problems', 'used', 'one', 'led', 'situation', 'example', 'mandatory', 'retirement', 'old', 'government', 'pay', 'retirement', 'working', 'class', 'small', 'create', 'revenue', 'pay', 'retired', 'social', 'debt', 'struggling', 'pay', 'government', 'left', 'government', 'controlled']",4.5505851870999,4.929855276175986
"['incorrect', 'health', 'care', 'like', 'country', 'world', 'covered', 'health', 'care', 'employer', 'taxes', 'insurance', 'companies', 'law', 'make', 'profit', 'look', 'paycheck', 'stub', 'tax', 'check', 'turn', 'covered', 'part', 'pay', 'part', 'get', 'plan', 'insurance', 'company', 'single', 'fabulous', 'take', 'existing', 'cover', 'taxes', 'pay', 'insurance', 'people', 'paying', 'folks', 'finding', 'going', 'million', 'qualify', 'die', 'go', 'bankrupt', 'homework', 'one', 'free', 'doctors', 'hospitals', 'get', 'paid']",4.699329957067938,5.538457266568875
"['problem', 'fact', 'economy', 'diversity', 'attraction', 'market', 'took', 'hit', 'government', 'corruption', 'know', 'trying', 'make', 'like', 'social', 'primary', 'problem', 'case']",4.632429533663938,5.398312874473789
"['unrealistic', 'done', 'vision', 'moving']",4.590257746888592,5.525129983671009
"['like', 'led', 'situation', 'one', 'diverse', 'industries']",3.912366963843261,5.777000338685388
"['miles', 'even', 'foreign', 'policy', 'focused', 'making', 'better', 'place', 'trust', 'hate', 'think', 'views', 'effect', 'us']",4.150940407851686,5.8748271462707145
"['unrealistic', 'rest', 'world']",3.737823109169275,6.008534586811281
"['released', 'tax', 'plan', 'stop', 'bullshit']",5.1449579769004234,4.479629309211909
"['building', 'schools', 'unrealistic']",5.182826223497258,4.523508369150271
"['fighting', 'clean', 'drinking', 'water', 'unrealistic']",4.855600886305968,5.165162773277731
"['profits', 'unrealistic', 'sorry', 'common', 'sense']",5.002506542651208,5.226315051121627
"['unrealistic', 'first', 'person', 'time', 'put', 'people', 'money', 'win', 'hell', 'sell', 'us', 'grow', 'balls', 'time', 'fight', 'doubt', 'self', 'pity', 'cynical', 'coward']",5.0324591804701395,5.121291701863651
"['raising', 'wage', 'destroy', 'middle', 'class', 'lower', 'class']",5.709960205154232,5.269791155138397
"['terms', 'middle', 'class', 'unrealistic']",4.652702672881474,4.802096556389793
"['back', 'wage', 'guess', 'life', 'improved', 'person']",5.289290421987172,6.073079588864272
"['inspire', 'listless', 'cynicism', 'campaign', 'want', 'powerful', 'interests', 'want', 'keep', 'fighting', 'becoming', 'politically', 'apathy', 'choice', 'make', 'feel', 'better', 'nothing', 'cheers']",4.781106192868465,5.439133000530123
"['middle', 'class']",5.64141129032258,5.391839999999999
"['know', 'bad', 'fear', 'mind']",4.707964654251746,5.105587450473033
"['unrealistic', 'unwilling', 'fight']",5.096259768118903,3.4372224803834355
"['even', 'wont', 'able', 'congress', 'wont', 'approve']",3.672606007648226,5.110463992134379
"['punch', 'unrealistic', 'face', 'make', 'reality']",4.719160507138158,5.082762112519919
"['research', 'see', 'wrong']",4.668976603773585,5.260295748613679
"['problem', 'unrealistic', 'problem', 'low', 'bar', 'set', 'congress', 'want', 'unrealistic', 'get', 'government', 'pay', 'attention', 'people', 'big', 'money']",4.841730050648258,4.925547173437561
"['know', 'future', 'right', 'told', 'fuck', 'wrong', 'get', 'president', 'gives', 'shit', 'fixing']",4.819508252920753,5.7201307918968425
"['know', 'future', 'right', 'told', 'fuck', 'wrong', 'get', 'president', 'gives', 'shit', 'fixing']",4.819508252920753,5.7201307918968425
"['easy', 'hard', 'supposed', 'home', 'brave', 'become', 'home', 'chicken', 'fuck', 'cynicism', 'fight']",4.726548555635037,5.90425716736738
"['one', 'comment', 'explained', 'people', 'express', 'disagree', 'idea', 'make', 'issues', 'time', 'tell', 'happy', 'see']",4.933389016137805,5.671703683862546
"['unrealistic', 'sure', 'think', 'health', 'care', 'education', 'human', 'unrealistic', 'beg', 'talk', 'two', 'breaking', 'big', 'banks', 'modern', 'campaign', 'core', 'issues', 'economy', 'democracy', 'find', 'unrealistic', 'unrealistic', 'pessimist']",4.383108302957377,5.3721774395348465
"['respect', 'even', 'bit', 'unrealistic', 'like', 'work', 'hard', 'achieve', 'success', 'government', 'help', 'worried', 'wins', 'people', 'start', 'think', 'work']",4.893631755835412,5.941117397898873
"['fuck', 'even', 'begin', 'fix', 'sure', 'getting', 'support', 'cowards', 'like', 'slip', 'deeper', 'deeper', 'shit', 'storm', 'good', 'asshole']",4.584372737801873,5.557888172147875
"['wealth', 'top', 'wealth', 'take', 'home', 'income', 'incentive', 'success', 'making']",4.7189070522021375,6.7612392170376
"['one', 'people', 'understand', 'like', 'cities', 'government']",4.575802913935855,5.943924691763895
"['explain', 'detail', 'unrealistic']",4.915168964421374,4.4238506856526865
"['unrealistic', 'powerful', 'country', 'world']",4.544063356334626,5.569080621654126
"['cowards', 'afraid', 'word', 'fight']",5.147881448398897,3.568836824217559
"['complete', 'disaster']",4.4636416184971095,3.2674846625766865
"['understand', 'think', 'big', 'communist', 'destroy', 'good', 'people', 'words']",4.915658432176748,5.956450690694023
"['people', 'make', 'government', 'powerful', 'way']",5.069197523487152,5.4957682728679575
"['want', 'want', 'cut', 'debt', 'double']",4.988126056316843,4.443373613871119
"['make', 'argument', 'sound', 'like', 'asshole']",4.700085520034587,5.105432888485423
"['know', 'makes', 'want']",4.118502557179574,5.997127632017172
"['knows', 'best', 'fired', 'government', 'dysfunctional', 'united', 'think', 'help', 'us', 'united', 'someone', 'like', 'someone', 'walk', 'talk', 'really', 'cares', 'issue']",4.393659827337635,6.007884616950983
"['animated', 'want', 'want', 'able', 'drink', 'clean', 'water', 'die', 'insurance', 'company']",4.9059058929480095,5.653642362539994
"['rich', 'lying', 'communist', 'country', 'well', 'come', 'one', 'know', 'one', 'meaning', 'party', 'well', 'power', 'manipulate', 'people', 'lies', 'screw', 'fool', 'know', 'operate', 'done', 'telling', 'lying', 'cause']",5.046722417073279,5.454377456896663
"['example', 'look', 'social', 'security', 'currently', 'social', 'security', 'part', 'baby', 'retiring', 'social', 'security', 'trouble', 'universal', 'education', 'even', 'burden', 'government', 'using', 'social', 'security', 'example', 'us', 'trouble', 'social']",4.7925816892632245,5.5612203506010305
"['right', 'left', 'president', 'office', 'congress', 'controlled', 'party', 'balance']",4.6343159320721785,5.493346907473974
"['set', 'handle', 'local', 'level']",4.802468419045001,5.777599557113859
"['interesting', 'thanks']",4.542187499999999,7.290779220779221
"['policy', 'concerned', 'love', 'try', 'explain', 'pay']",5.016111461792962,5.64441553619765
"['knows', 'best', 'fired', 'corporate', 'interest', 'planet', 'facing', 'global', 'catastrophe', 'investing', 'money', 'take', 'dollars', 'give', 'tax', 'break', 'companies', 'like', 'keep', 'incarceration', 'high', 'move', 'make', 'one', 'person', 'insane', 'seriously', 'thinking', 'stands']",4.938007775778285,5.538878799330895
"['congress', 'approve', 'policy', 'peopl', 'expense', 'corporate', 'profits', 'mean', 'fighting', 'true', 'fighter', 'people', 'stop', 'harm', 'us', 'congress', 'pass', 'president', 'picks', 'supreme', 'court', 'branches', 'government', 'people', 'one', 'stake']",4.978364003950825,5.031637110745577
"['president', 'head', 'several', 'agencies', 'influence', 'policy', 'outside', 'worry', 'congress', 'time', 'afraid', 'get', 'ran', 'office', 'time', 'real', 'really', 'last', 'shot', 'fail', 'wont', 'get', 'chance']",4.61296721226866,4.790169521836071
"['bacon', 'listed', 'one', 'first', 'comments']",4.268724087592785,6.251201799772974
"['agree', 'feel', 'like', 'like', 'focused', 'debt', 'raising', 'taxes', 'single', 'raise', 'taxes', 'make', 'people', 'united', 'great', 'best', 'find', 'mean', 'ideas', 'john', 'cool', 'even', 'want', 'united', 'lead']",4.489866095850366,5.911782809722919
"['realize', 'policy', 'refreshing', 'see', 'campaign', 'negative']",4.4322913153096515,5.136976803492117
"['share', 'wealth', 'share', 'misery']",4.060743876625341,5.223520944000649
"['wants', 'destroy']",5.16,4.391823204419889
"['share', 'wealth', 'share', 'misery', 'send', 'overpriced', 'college', 'teach', 'nothing']",3.860687410936912,5.108269590973371
"['share', 'wealth', 'share', 'misery', 'send', 'overpriced', 'college', 'teach', 'nothing', 'gender', 'studies', 'make', 'salary', 'told', 'blame']",4.255563179936631,5.186799966341925
"['wow', 'pretty', 'white', 'happened', 'diversity']",4.4580141172589824,6.444402515410328
"['share', 'wealth', 'share', 'misery', 'send', 'overpriced', 'college', 'teach', 'nothing', 'gender', 'studies', 'make', 'salary', 'told', 'blame']",4.255563179936631,5.186799966341925
"['simple', 'add', 'bus']",3.8488540682535657,5.733638499274512
"['tell', 'loves']",5.7844444444444445,6.510083333333333
"['tell', 'loves']",5.7844444444444445,6.510083333333333
"['music', 'volumes', 'spark', 'hope', 'hearts', 'beautiful']",5.495922896707566,7.030865736238636
"['fact', 'visual', 'aspects', 'like', 'child', 'hearing', 'show', 'ignorant', 'supporters']",4.700406818394959,6.0818670519011135
"['profit', 'easy', 'paint', 'false', 'picture', 'words', 'practice', 'college', 'classes', 'easily', 'held', 'point', 'like', 'person', 'want', 'attack', 'truthful', 'honest', 'words', 'likely', 'supporter', 'person', 'qualities']",4.5743226375673975,6.005149280437892
"['released', 'detailed', 'policy', 'claim', 'supporters', 'ignorant', 'unwilling']",4.645910031109999,4.829743246984614
"['fucking', 'beautiful', 'go', 'man']",5.9973059859275555,6.180612126103832
"['share', 'wealth', 'share', 'misery', 'send', 'overpriced', 'college', 'teach', 'nothing', 'gender', 'studies', 'make', 'salary', 'told', 'blame', 'refuse', 'take']",4.328689578958549,5.058297195836463
"['time', 'take', 'back', 'country', 'corporate', 'interests', 'chance', 'knows', 'opportunity', 'come']",5.033341251157561,5.7905189373429335
